id,year,site,hybrid,date_planted,day_of_year_planted,day_of_year_harvested,date_harvested,yield_mg_ha,soilpH,om_pct,soilk_ppm,soilp_ppm,longitude,latitude
24385,2016,WIH2,W10004_0292/DK3IIH6,2016-05-24,145,299,2016-10-25,5.70916651,6.8,3.1,78,4,-89.340156,43.326953
24386,2016,WIH2,CG106/DK3IIH6,2016-05-24,145,299,2016-10-25,8.362674622,6.8,3.1,78,4,-89.340156,43.326953
24387,2016,WIH2,BSSSC0_020/DK3IIH6,2016-05-24,145,299,2016-10-25,4.767252743,6.8,3.1,78,4,-89.340156,43.326953
24388,2016,WIH2,B73/DK3IIH6,2016-05-24,145,299,2016-10-25,5.539966787,6.8,3.1,78,4,-89.340156,43.326953
24389,2016,WIH2,LH145/DK3IIH6,2016-05-24,145,299,2016-10-25,3.961266927,6.8,3.1,78,4,-89.340156,43.326953
24390,2016,WIH2,PHV37/DK3IIH6,2016-05-24,145,299,2016-10-25,5.567508688,6.8,3.1,78,4,-89.340156,43.326953
24391,2016,WIH2,MS222/DK3IIH6,2016-05-24,145,299,2016-10-25,5.289682166,6.8,3.1,78,4,-89.340156,43.326953
24392,2016,WIH2,BSSSC0_026/DK3IIH6,2016-05-24,145,299,2016-10-25,5.139068412,6.8,3.1,78,4,-89.340156,43.326953
24393,2016,WIH2,I159/DK3IIH6,2016-05-24,145,299,2016-10-25,9.968290432,6.8,3.1,78,4,-89.340156,43.326953
24394,2016,WIH2,W10004_0007/DK3IIH6,2016-05-24,145,299,2016-10-25,5.301816011,6.8,3.1,78,4,-89.340156,43.326953
24395,2016,WIH2,W10004_0119/DK3IIH6,2016-05-24,145,299,2016-10-25,7.955757479,6.8,3.1,78,4,-89.340156,43.326953
24396,2016,WIH2,W10004_0225/DK3IIH6,2016-05-24,145,299,2016-10-25,8.908938388,6.8,3.1,78,4,-89.340156,43.326953
24397,2016,WIH2,W10004_0208/DK3IIH6,2016-05-24,145,299,2016-10-25,10.33572443,6.8,3.1,78,4,-89.340156,43.326953
24398,2016,WIH2,LH205/DK3IIH6,2016-05-24,145,299,2016-10-25,7.410456719,6.8,3.1,78,4,-89.340156,43.326953
24399,2016,WIH2,BSSSC0_001/DK3IIH6,2016-05-24,145,299,2016-10-25,6.490692037,6.8,3.1,78,4,-89.340156,43.326953
24400,2016,WIH2,B14/DK3IIH6,2016-05-24,145,299,2016-10-25,5.447229546,6.8,3.1,78,4,-89.340156,43.326953
24401,2016,WIH2,BSSSC0_057/DK3IIH6,2016-05-24,145,299,2016-10-25,5.44828885,6.8,3.1,78,4,-89.340156,43.326953
24402,2016,WIH2,PHBW8/DK3IIH6,2016-05-24,145,299,2016-10-25,10.11432992,6.8,3.1,78,4,-89.340156,43.326953
24403,2016,WIH2,N28HT/DK3IIH6,2016-05-24,145,299,2016-10-25,4.860086285,6.8,3.1,78,4,-89.340156,43.326953
24404,2016,WIH2,PHB47/PHN82,2016-05-24,145,299,2016-10-25,9.321874303,6.8,3.1,78,4,-89.340156,43.326953
24405,2016,WIH2,CGR01/LH195,2016-05-24,145,299,2016-10-25,9.96154941,6.8,3.1,78,4,-89.340156,43.326953
24406,2016,WIH2,S8326/CG120,2016-05-24,145,299,2016-10-25,5.799688843,6.8,3.1,78,4,-89.340156,43.326953
24407,2016,WIH2,CG118/CGR01,2016-05-24,145,299,2016-10-25,5.381071202,6.8,3.1,78,4,-89.340156,43.326953
24408,2016,WIH2,PHJ40/LH82,2016-05-24,145,299,2016-10-25,4.00272423,6.8,3.1,78,4,-89.340156,43.326953
24409,2016,WIH2,PHHV4/PHK05,2016-05-24,145,299,2016-10-25,5.442173777,6.8,3.1,78,4,-89.340156,43.326953
24410,2016,WIH2,PHJ89/LH145,2016-05-24,145,299,2016-10-25,7.884398912,6.8,3.1,78,4,-89.340156,43.326953
24411,2016,WIH2,PHB47/PHK05,2016-05-24,145,299,2016-10-25,7.313530414,6.8,3.1,78,4,-89.340156,43.326953
24412,2016,WIH2,PHN82/PHHV4,2016-05-24,145,299,2016-10-25,13.57786847,6.8,3.1,78,4,-89.340156,43.326953
24413,2016,WIH2,PHB47/PHG47,2016-05-24,145,299,2016-10-25,7.536417585,6.8,3.1,78,4,-89.340156,43.326953
24414,2016,WIH2,LH185/PHRE1,2016-05-24,145,299,2016-10-25,10.54199979,6.8,3.1,78,4,-89.340156,43.326953
24415,2016,WIH2,LH145/PHR25,2016-05-24,145,299,2016-10-25,7.51296845,6.8,3.1,78,4,-89.340156,43.326953
24416,2016,WIH2,PHG29/LH145,2016-05-24,145,299,2016-10-25,7.571615365,6.8,3.1,78,4,-89.340156,43.326953
24417,2016,WIH2,PHHV4/PHR25,2016-05-24,145,299,2016-10-25,8.412798961,6.8,3.1,78,4,-89.340156,43.326953
24418,2016,WIH2,PHHV4/PHK56,2016-05-24,145,299,2016-10-25,9.187342708,6.8,3.1,78,4,-89.340156,43.326953
24419,2016,WIH2,CG120/LH185,2016-05-24,145,299,2016-10-25,10.67277567,6.8,3.1,78,4,-89.340156,43.326953
24420,2016,WIH2,PHK56/PHRE1,2016-05-24,145,299,2016-10-25,7.459810655,6.8,3.1,78,4,-89.340156,43.326953
24421,2016,WIH2,PHB47/PHG29,2016-05-24,145,299,2016-10-25,10.44334008,6.8,3.1,78,4,-89.340156,43.326953
24422,2016,WIH2,CG120/PHK05,2016-05-24,145,299,2016-10-25,5.314335057,6.8,3.1,78,4,-89.340156,43.326953
24423,2016,WIH2,PHHV4/PHZ51,2016-05-24,145,299,2016-10-25,10.41820569,6.8,3.1,78,4,-89.340156,43.326953
24424,2016,WIH2,PHG47/LH145,2016-05-24,145,299,2016-10-25,4.256957165,6.8,3.1,78,4,-89.340156,43.326953
24425,2016,WIH2,PHW03/S8324,2016-05-24,145,299,2016-10-25,9.14891887,6.8,3.1,78,4,-89.340156,43.326953
24426,2016,WIH2,LH185/PHB47,2016-05-24,145,299,2016-10-25,10.01042184,6.8,3.1,78,4,-89.340156,43.326953
24427,2016,WIH2,CG120/DK3IIH6,2016-05-24,145,299,2016-10-25,8.309950181,6.8,3.1,78,4,-89.340156,43.326953
24428,2016,WIH2,PHN82/PHRE1,2016-05-24,145,299,2016-10-25,4.205629077,6.8,3.1,78,4,-89.340156,43.326953
24429,2016,WIH2,PHHV4/PHW03,2016-05-24,145,299,2016-10-25,7.541280755,6.8,3.1,78,4,-89.340156,43.326953
24430,2016,WIH2,PHRE1/PHZ51,2016-05-24,145,299,2016-10-25,3.162503638,6.8,3.1,78,4,-89.340156,43.326953
24431,2016,WIH2,DK3IIH6/S8324,2016-05-24,145,299,2016-10-25,7.811884748,6.8,3.1,78,4,-89.340156,43.326953
24432,2016,WIH2,PHJ89/PHHV4,2016-05-24,145,299,2016-10-25,9.374839502,6.8,3.1,78,4,-89.340156,43.326953
24433,2016,WIH2,PHG29/S8324,2016-05-24,145,299,2016-10-25,9.436471729,6.8,3.1,78,4,-89.340156,43.326953
24434,2016,WIH2,PHG29/CG120,2016-05-24,145,299,2016-10-25,10.08322491,6.8,3.1,78,4,-89.340156,43.326953
24435,2016,WIH2,CG60/LH82,2016-05-24,145,299,2016-10-25,3.087196761,6.8,3.1,78,4,-89.340156,43.326953
24436,2016,WIH2,CG44/CGR01,2016-05-24,145,299,2016-10-25,4.256668265,6.8,3.1,78,4,-89.340156,43.326953
24437,2016,WIH2,PHG47/PHRE1,2016-05-24,145,299,2016-10-25,4.385518139,6.8,3.1,78,4,-89.340156,43.326953
24438,2016,WIH2,PHW03/LH145,2016-05-24,145,299,2016-10-25,5.402594331,6.8,3.1,78,4,-89.340156,43.326953
24439,2016,WIH2,LH185/S8324,2016-05-24,145,299,2016-10-25,9.041640274,6.8,3.1,78,4,-89.340156,43.326953
24440,2016,WIH2,PHG29/PHRE1,2016-05-24,145,299,2016-10-25,7.322197443,6.8,3.1,78,4,-89.340156,43.326953
24441,2016,WIH2,PHB47/DK3IIH6,2016-05-24,145,299,2016-10-25,8.102037713,6.8,3.1,78,4,-89.340156,43.326953
24442,2016,WIH2,LH145/DK3IIH6,2016-05-24,145,299,2016-10-25,5.400427573,6.8,3.1,78,4,-89.340156,43.326953
24443,2016,WIH2,CG124/S8324,2016-05-24,145,299,2016-10-25,10.73941552,6.8,3.1,78,4,-89.340156,43.326953
24444,2016,WIH2,CG102/LH82,2016-05-24,145,299,2016-10-25,9.335115601,6.8,3.1,78,4,-89.340156,43.326953
24445,2016,WIH2,CG120/PHR25,2016-05-24,145,299,2016-10-25,7.70682106,6.8,3.1,78,4,-89.340156,43.326953
24446,2016,WIH2,PHHV4/LH185,2016-05-24,145,299,2016-10-25,9.500800361,6.8,3.1,78,4,-89.340156,43.326953
24447,2016,WIH2,CG108/CGR03,2016-05-24,145,299,2016-10-25,9.80761329,6.8,3.1,78,4,-89.340156,43.326953
24448,2016,WIH2,S8326/PHRE1,2016-05-24,145,299,2016-10-25,5.062268879,6.8,3.1,78,4,-89.340156,43.326953
24449,2016,WIH2,S8326/PHHV4,2016-05-24,145,299,2016-10-25,8.14128011,6.8,3.1,78,4,-89.340156,43.326953
24450,2016,WIH2,LH145/LH185,2016-05-24,145,299,2016-10-25,9.652906772,6.8,3.1,78,4,-89.340156,43.326953
24451,2016,WIH2,CG119/CG108,2016-05-24,145,299,2016-10-25,9.516160268,6.8,3.1,78,4,-89.340156,43.326953
24452,2016,WIH2,S8324/PHR25,2016-05-24,145,299,2016-10-25,9.688008254,6.8,3.1,78,4,-89.340156,43.326953
24453,2016,WIH2,LH82/PHB47,2016-05-24,145,299,2016-10-25,10.12453776,6.8,3.1,78,4,-89.340156,43.326953
24454,2016,WIH2,PHG29/PHHV4,2016-05-24,145,299,2016-10-25,12.69883883,6.8,3.1,78,4,-89.340156,43.326953
24455,2016,WIH2,PHN82/LH145,2016-05-24,145,299,2016-10-25,9.567199459,6.8,3.1,78,4,-89.340156,43.326953
24456,2016,WIH2,CG124/PHHV4,2016-05-24,145,299,2016-10-25,11.45877917,6.8,3.1,78,4,-89.340156,43.326953
24457,2016,WIH2,PHJ89/CG120,2016-05-24,145,299,2016-10-25,9.776123077,6.8,3.1,78,4,-89.340156,43.326953
24458,2016,WIH2,CG104/CG102,2016-05-24,145,299,2016-10-25,8.563749763,6.8,3.1,78,4,-89.340156,43.326953
24459,2016,WIH2,CG123/LH145,2016-05-24,145,299,2016-10-25,7.406556556,6.8,3.1,78,4,-89.340156,43.326953
24460,2016,WIH2,PHJ89/PHRE1,2016-05-24,145,299,2016-10-25,11.74787283,6.8,3.1,78,4,-89.340156,43.326953
24461,2016,WIH2,LH82/S8324,2016-05-24,145,299,2016-10-25,8.269985536,6.8,3.1,78,4,-89.340156,43.326953
24462,2016,WIH2,S8324/PHK56,2016-05-24,145,299,2016-10-25,8.536496763,6.8,3.1,78,4,-89.340156,43.326953
24463,2016,WIH2,CG124/LH145,2016-05-24,145,299,2016-10-25,4.778712486,6.8,3.1,78,4,-89.340156,43.326953
24464,2016,WIH2,LH145/LH82,2016-05-24,145,299,2016-10-25,3.588151204,6.8,3.1,78,4,-89.340156,43.326953
24465,2016,WIH2,PHHV4/DK3IIH6,2016-05-24,145,299,2016-10-25,7.972128536,6.8,3.1,78,4,-89.340156,43.326953
24466,2016,WIH2,PHRE1/LH162,2016-05-24,145,299,2016-10-25,1.811794868,6.8,3.1,78,4,-89.340156,43.326953
24467,2016,WIH2,PHB47/PHZ51,2016-05-24,145,299,2016-10-25,10.75212717,6.8,3.1,78,4,-89.340156,43.326953
24468,2016,WIH2,CG124/CG120,2016-05-24,145,299,2016-10-25,7.268461847,6.8,3.1,78,4,-89.340156,43.326953
24469,2016,WIH2,CGR01/LH198,2016-05-24,145,299,2016-10-25,10.09766996,6.8,3.1,78,4,-89.340156,43.326953
24470,2016,WIH2,CG60/LH185,2016-05-24,145,299,2016-10-25,4.517545925,6.8,3.1,78,4,-89.340156,43.326953
24471,2016,WIH2,PHJ89/S8324,2016-05-24,145,299,2016-10-25,4.805195083,6.8,3.1,78,4,-89.340156,43.326953
24472,2016,WIH2,CG120/PHZ51,2016-05-24,145,299,2016-10-25,9.089983048,6.8,3.1,78,4,-89.340156,43.326953
24473,2016,WIH2,LH145/LH162,2016-05-24,145,299,2016-10-25,3.340851895,6.8,3.1,78,4,-89.340156,43.326953
24474,2016,WIH2,PHG47/PHHV4,2016-05-24,145,299,2016-10-25,10.79204367,6.8,3.1,78,4,-89.340156,43.326953
24475,2016,WIH2,LH145/PHZ51,2016-05-24,145,299,2016-10-25,5.184907381,6.8,3.1,78,4,-89.340156,43.326953
24476,2016,WIH2,PHHV4/LH162,2016-05-24,145,299,2016-10-25,3.162503638,6.8,3.1,78,4,-89.340156,43.326953
24477,2016,WIH2,PHN82/S8324,2016-05-24,145,299,2016-10-25,6.104960966,6.8,3.1,78,4,-89.340156,43.326953
24478,2016,WIH2,S8324/PHK05,2016-05-24,145,299,2016-10-25,4.749918679,6.8,3.1,78,4,-89.340156,43.326953
24479,2016,WIH2,PHB47/PHW03,2016-05-24,145,299,2016-10-25,8.659809367,6.8,3.1,78,4,-89.340156,43.326953
24480,2016,WIH2,PHB47/PHR25,2016-05-24,145,299,2016-10-25,7.501412407,6.8,3.1,78,4,-89.340156,43.326953
24481,2016,WIH2,CG120/PHW03,2016-05-24,145,299,2016-10-25,7.764938323,6.8,3.1,78,4,-89.340156,43.326953
24482,2016,WIH2,PHRE1/PHR25,2016-05-24,145,299,2016-10-25,2.908655904,6.8,3.1,78,4,-89.340156,43.326953
24483,2016,WIH2,LH162/PHB47,2016-05-24,145,299,2016-10-25,6.400314151,6.8,3.1,78,4,-89.340156,43.326953
24484,2016,WIH2,S8326/PHB47,2016-05-24,145,299,2016-10-25,8.690432884,6.8,3.1,78,4,-89.340156,43.326953
24485,2016,WIH2,CG120/LH162,2016-05-24,145,299,2016-10-25,3.529600589,6.8,3.1,78,4,-89.340156,43.326953
24486,2016,WIH2,CG123/PHRE1,2016-05-24,145,299,2016-10-25,4.85320081,6.8,3.1,78,4,-89.340156,43.326953
24487,2016,WIH2,PHK05/PHRE1,2016-05-24,145,299,2016-10-25,4.175872267,6.8,3.1,78,4,-89.340156,43.326953
24488,2016,WIH2,CG123/S8324,2016-05-24,145,299,2016-10-25,7.118522194,6.8,3.1,78,4,-89.340156,43.326953
24489,2016,WIH2,CG124/PHRE1,2016-05-24,145,299,2016-10-25,3.989868133,6.8,3.1,78,4,-89.340156,43.326953
24490,2016,WIH2,CG60/LH162,2016-05-24,145,299,2016-10-25,4.328123128,6.8,3.1,78,4,-89.340156,43.326953
24491,2016,WIH2,PHG47/CG120,2016-05-24,145,299,2016-10-25,9.111217282,6.8,3.1,78,4,-89.340156,43.326953
24492,2016,WIH2,S8324/LH162,2016-05-24,145,299,2016-10-25,7.821274032,6.8,3.1,78,4,-89.340156,43.326953
24493,2016,WIH2,S8326/S8324,2016-05-24,145,299,2016-10-25,5.764539213,6.8,3.1,78,4,-89.340156,43.326953
24494,2016,WIH2,CGR01/LH82,2016-05-24,145,299,2016-10-25,3.177911695,6.8,3.1,78,4,-89.340156,43.326953
24495,2017,DEH1,LH195/PHG29,2017-04-28,118,250,2017-09-07,11.26428588,6,1.6,120,87,-75.433932,38.669557
24496,2017,DEH1,PHN66/LH123HT,2017-04-28,118,250,2017-09-07,12.35832636,6,1.6,120,87,-75.433932,38.669557
24497,2017,DEH1,PHW52/PHG29,2017-04-28,118,250,2017-09-07,12.76192247,6,1.6,120,87,-75.433932,38.669557
24498,2017,DEH1,PHW52/PHK56,2017-04-28,118,250,2017-09-07,14.97197209,6,1.6,120,87,-75.433932,38.669557
24499,2017,DEH1,PHB47/PHW30,2017-04-28,118,250,2017-09-07,12.31627202,6,1.6,120,87,-75.433932,38.669557
24500,2017,DEH1,ICI_441/Q381,2017-04-28,118,250,2017-09-07,11.6139018,6,1.6,120,87,-75.433932,38.669557
24501,2017,DEH1,ICI_441/PHZ51,2017-04-28,118,251,2017-09-08,10.89835037,6,1.6,120,87,-75.433932,38.669557
24502,2017,DEH1,LH195/PHN82,2017-04-28,118,251,2017-09-08,11.35969274,6,1.6,120,87,-75.433932,38.669557
24503,2017,DEH1,PHW52/LH123HT,2017-04-28,118,251,2017-09-08,15.74652513,6,1.6,120,87,-75.433932,38.669557
24504,2017,DEH1,LH198/LH51,2017-04-28,118,251,2017-09-08,13.78001406,6,1.6,120,87,-75.433932,38.669557
24505,2017,DEH1,PHW52/LH38,2017-04-28,118,251,2017-09-08,11.20842266,6,1.6,120,87,-75.433932,38.669557
24506,2017,DEH1,ICI_441/PHW30,2017-04-28,118,251,2017-09-08,13.00295032,6,1.6,120,87,-75.433932,38.669557
24507,2017,DEH1,PHB47/PHK56,2017-04-28,118,251,2017-09-08,10.49726497,6,1.6,120,87,-75.433932,38.669557
24508,2017,DEH1,PHN66/PHK56,2017-04-28,118,251,2017-09-08,11.82103511,6,1.6,120,87,-75.433932,38.669557
24509,2017,DEH1,PHW52/LH185,2017-04-28,118,251,2017-09-08,13.07701617,6,1.6,120,87,-75.433932,38.669557
24510,2017,DEH1,PHW52/PHW30,2017-04-28,118,251,2017-09-08,15.3435567,6,1.6,120,87,-75.433932,38.669557
24511,2017,DEH1,LH195/LH185,2017-04-28,118,251,2017-09-08,15.14207248,6,1.6,120,87,-75.433932,38.669557
24512,2017,DEH1,PHW52/PHN37,2017-04-28,118,251,2017-09-08,12.5968435,6,1.6,120,87,-75.433932,38.669557
24513,2017,DEH1,LH195/PHK56,2017-04-28,118,251,2017-09-08,11.18645398,6,1.6,120,87,-75.433932,38.669557
24514,2017,DEH1,PHN66/PHZ51,2017-04-28,118,251,2017-09-08,10.33720741,6,1.6,120,87,-75.433932,38.669557
24515,2017,DEH1,LH195/LH51,2017-04-28,118,251,2017-09-08,15.49168839,6,1.6,120,87,-75.433932,38.669557
24516,2017,DEH1,PHB47/PHN37,2017-04-28,118,251,2017-09-08,10.43135892,6,1.6,120,87,-75.433932,38.669557
24517,2017,DEH1,PHN66/LH82,2017-04-28,118,251,2017-09-08,10.84625321,6,1.6,120,87,-75.433932,38.669557
24518,2017,DEH1,PHN66/LH185,2017-04-28,118,251,2017-09-08,14.19302532,6,1.6,120,87,-75.433932,38.669557
24519,2017,DEH1,LH195/PHG83,2017-04-28,118,251,2017-09-08,9.229985731,6,1.6,120,87,-75.433932,38.669557
24520,2017,DEH1,LH51/PHB47,2017-04-28,118,251,2017-09-08,12.02879609,6,1.6,120,87,-75.433932,38.669557
24521,2017,DEH1,LH195/Q381,2017-04-28,118,251,2017-09-08,11.20089054,6,1.6,120,87,-75.433932,38.669557
24522,2017,DEH1,LH198/LH38,2017-04-28,118,251,2017-09-08,11.91267591,6,1.6,120,87,-75.433932,38.669557
24523,2017,DEH1,LH198/Q381,2017-04-28,118,251,2017-09-08,13.62246721,6,1.6,120,87,-75.433932,38.669557
24524,2017,DEH1,PHN66/Q381,2017-04-28,118,251,2017-09-08,10.21292743,6,1.6,120,87,-75.433932,38.669557
24525,2017,DEH1,PHW52/PHR55,2017-04-28,118,251,2017-09-08,14.79308424,6,1.6,120,87,-75.433932,38.669557
24526,2017,DEH1,LH195/LH123HT,2017-04-28,118,251,2017-09-08,14.14155583,6,1.6,120,87,-75.433932,38.669557
24527,2017,DEH1,ICI_441/PHG29,2017-04-28,118,251,2017-09-08,10.65732253,6,1.6,120,87,-75.433932,38.669557
24528,2017,DEH1,LH198/PHG29,2017-04-28,118,251,2017-09-08,13.29042624,6,1.6,120,87,-75.433932,38.669557
24529,2017,DEH1,LH195/LH38,2017-04-28,118,250,2017-09-07,10.9272235,6,1.6,120,87,-75.433932,38.669557
24530,2017,DEH1,ICI_441/LH38,2017-04-28,118,250,2017-09-07,11.3904489,6,1.6,120,87,-75.433932,38.669557
24531,2017,DEH1,PHN66/PHN37,2017-04-28,118,250,2017-09-07,12.7449752,6,1.6,120,87,-75.433932,38.669557
24532,2017,DEH1,LH195/PHN37,2017-04-28,118,250,2017-09-07,12.68660126,6,1.6,120,87,-75.433932,38.669557
24533,2017,DEH1,PHB47/PHG29,2017-04-28,118,250,2017-09-07,10.35980377,6,1.6,120,87,-75.433932,38.669557
24534,2017,DEH1,PHB47/LH123HT,2017-04-28,118,250,2017-09-07,14.17984411,6,1.6,120,87,-75.433932,38.669557
24535,2017,DEH1,PHN66/LH51,2017-04-28,118,250,2017-09-07,13.64945731,6,1.6,120,87,-75.433932,38.669557
24536,2017,DEH1,LH195/PHG47,2017-04-28,118,250,2017-09-07,9.129557461,6,1.6,120,87,-75.433932,38.669557
24537,2017,DEH1,LH198/PHN82,2017-04-28,118,250,2017-09-07,12.88431942,6,1.6,120,87,-75.433932,38.669557
24538,2017,DEH1,PHN66/PHG83,2017-04-28,118,250,2017-09-07,12.26982394,6,1.6,120,87,-75.433932,38.669557
24539,2017,DEH1,ICI_441/PHN82,2017-04-28,118,250,2017-09-07,11.76077815,6,1.6,120,87,-75.433932,38.669557
24540,2017,DEH1,LH82/PHB47,2017-04-28,118,250,2017-09-07,9.710786076,6,1.6,120,87,-75.433932,38.669557
24541,2017,DEH1,LH198/PHW30,2017-04-28,118,251,2017-09-08,13.47747389,6,1.6,120,87,-75.433932,38.669557
24542,2017,DEH1,PHB47/PHN82,2017-04-28,118,251,2017-09-08,12.94583174,6,1.6,120,87,-75.433932,38.669557
24543,2017,DEH1,PHW52/PHG83,2017-04-28,118,251,2017-09-08,8.67449186,6,1.6,120,87,-75.433932,38.669557
24544,2017,DEH1,ICI_441/LH123HT,2017-04-28,118,251,2017-09-08,15.38874942,6,1.6,120,87,-75.433932,38.669557
24545,2017,DEH1,LH195/PHW30,2017-04-28,118,251,2017-09-08,11.42183273,6,1.6,120,87,-75.433932,38.669557
24546,2017,DEH1,PHB47/PHZ51,2017-04-28,118,251,2017-09-08,11.66474361,6,1.6,120,87,-75.433932,38.669557
24547,2017,DEH1,PHW52/PHG47,2017-04-28,118,251,2017-09-08,11.34274547,6,1.6,120,87,-75.433932,38.669557
24548,2017,DEH1,LH198/PHK56,2017-04-28,118,251,2017-09-08,12.19136436,6,1.6,120,87,-75.433932,38.669557
24549,2017,DEH1,PHB47/PHR55,2017-04-28,118,251,2017-09-08,12.52528836,6,1.6,120,87,-75.433932,38.669557
24550,2017,DEH1,PHB47/Q381,2017-04-28,118,251,2017-09-08,11.2153271,6,1.6,120,87,-75.433932,38.669557
24551,2017,DEH1,PHB47/PHG47,2017-04-28,118,251,2017-09-08,10.54434072,6,1.6,120,87,-75.433932,38.669557
24552,2017,DEH1,PHN66/PHR55,2017-04-28,118,251,2017-09-08,10.78285786,6,1.6,120,87,-75.433932,38.669557
24553,2017,DEH1,LH198/PHR55,2017-04-28,118,251,2017-09-08,12.61881218,6,1.6,120,87,-75.433932,38.669557
24554,2017,DEH1,PHW52/LH51,2017-04-28,118,251,2017-09-08,13.04563233,6,1.6,120,87,-75.433932,38.669557
24555,2017,DEH1,LH195/LH82,2017-04-28,118,251,2017-09-08,9.00653283,6,1.6,120,87,-75.433932,38.669557
24556,2017,DEH1,PHW52/PHZ51,2017-04-28,118,251,2017-09-08,14.01915888,6,1.6,120,87,-75.433932,38.669557
24557,2017,DEH1,ICI_441/PHG83,2017-04-28,118,251,2017-09-08,6.945870255,6,1.6,120,87,-75.433932,38.669557
24558,2017,DEH1,LH38/PHB47,2017-04-28,118,251,2017-09-08,11.05401419,6,1.6,120,87,-75.433932,38.669557
24559,2017,DEH1,LH195/PHZ51,2017-04-28,118,251,2017-09-08,13.53961389,6,1.6,120,87,-75.433932,38.669557
24560,2017,DEH1,ICI_441/LH185,2017-04-28,118,251,2017-09-08,14.67508102,6,1.6,120,87,-75.433932,38.669557
24561,2017,DEH1,PHW52/LH82,2017-04-28,118,251,2017-09-08,11.14188893,6,1.6,120,87,-75.433932,38.669557
24562,2017,DEH1,LH195/PHR55,2017-04-28,118,251,2017-09-08,13.41784461,6,1.6,120,87,-75.433932,38.669557
24563,2017,DEH1,ICI_441/PHN37,2017-04-28,118,251,2017-09-08,10.48408376,6,1.6,120,87,-75.433932,38.669557
24564,2017,DEH1,ICI_441/PHG47,2017-04-28,118,251,2017-09-08,10.3051959,6,1.6,120,87,-75.433932,38.669557
24565,2017,DEH1,PHN66/PHG47,2017-04-28,118,251,2017-09-08,10.8707326,6,1.6,120,87,-75.433932,38.669557
24566,2017,DEH1,LH185/PHB47,2017-04-28,118,251,2017-09-08,13.65447872,6,1.6,120,87,-75.433932,38.669557
24567,2017,DEH1,PHW52/PHN82,2017-04-28,118,251,2017-09-08,15.44210194,6,1.6,120,87,-75.433932,38.669557
24568,2017,DEH1,ICI_441/PHK56,2017-04-28,118,251,2017-09-08,10.81549705,6,1.6,120,87,-75.433932,38.669557
24569,2017,DEH1,PHN66/PHW30,2017-04-28,118,250,2017-09-07,12.30120778,6,1.6,120,87,-75.433932,38.669557
24570,2017,DEH1,ICI_441/LH51,2017-04-28,118,250,2017-09-07,13.69590538,6,1.6,120,87,-75.433932,38.669557
24571,2017,DEH1,ICI_441/LH82,2017-04-28,118,250,2017-09-07,9.455321663,6,1.6,120,87,-75.433932,38.669557
24572,2017,DEH1,LH198/PHZ51,2017-04-28,118,250,2017-09-07,12.36020939,6,1.6,120,87,-75.433932,38.669557
24573,2017,DEH1,LH198/LH123HT,2017-04-28,118,250,2017-09-07,13.50948541,6,1.6,120,87,-75.433932,38.669557
24574,2017,DEH1,PHB47/PHG83,2017-04-28,118,250,2017-09-07,11.24733861,6,1.6,120,87,-75.433932,38.669557
24575,2017,DEH1,PHW52/Q381,2017-04-28,118,250,2017-09-07,11.78337451,6,1.6,120,87,-75.433932,38.669557
24576,2017,DEH1,LH198/LH82,2017-04-28,118,250,2017-09-07,12.38155039,6,1.6,120,87,-75.433932,38.669557
24577,2017,DEH1,LH198/PHG47,2017-04-28,118,250,2017-09-07,11.29441437,6,1.6,120,87,-75.433932,38.669557
24578,2017,DEH1,LH198/PHN37,2017-04-28,118,250,2017-09-07,13.52454965,6,1.6,120,87,-75.433932,38.669557
24579,2017,DEH1,LH198/PHG83,2017-04-28,118,250,2017-09-07,7.335029803,6,1.6,120,87,-75.433932,38.669557
24580,2017,DEH1,PHN66/PHN82,2017-04-28,118,250,2017-09-07,11.96163469,6,1.6,120,87,-75.433932,38.669557
24581,2017,DEH1,PHN66/PHG29,2017-04-28,118,251,2017-09-08,10.83934877,6,1.6,120,87,-75.433932,38.669557
24582,2017,DEH1,LH185/LH198,2017-04-28,118,251,2017-09-08,15.57265869,6,1.6,120,87,-75.433932,38.669557
24583,2017,DEH1,ICI_441/PHR55,2017-04-28,118,251,2017-09-08,12.80272145,6,1.6,120,87,-75.433932,38.669557
24584,2017,DEH1,PHN66/LH38,2017-04-28,118,251,2017-09-08,10.42006074,6,1.6,120,87,-75.433932,38.669557
24585,2017,DEH1,B14A/MO17,2017-04-28,118,251,2017-09-08,10.25623712,6,1.6,120,87,-75.433932,38.669557
24586,2017,DEH1,2369/LH123HT,2017-04-28,118,251,2017-09-08,13.44671774,6,1.6,120,87,-75.433932,38.669557
24587,2017,DEH1,LH212HT/LH195,2017-04-28,118,251,2017-09-08,12.93202285,6,1.6,120,87,-75.433932,38.669557
24588,2017,DEH1,PHW52/PHN82,2017-04-28,118,251,2017-09-08,14.41836125,6,1.6,120,87,-75.433932,38.669557
24589,2017,DEH1,PB80/PHZ51,2017-04-28,118,251,2017-09-08,11.95975166,6,1.6,120,87,-75.433932,38.669557
24590,2017,DEH1,B37/H95,2017-04-28,118,251,2017-09-08,10.4614874,6,1.6,120,87,-75.433932,38.669557
24591,2017,DEH1,CG108/CGR03,2017-04-28,118,251,2017-09-08,7.130407202,6,1.6,120,87,-75.433932,38.669557
